index,date,adj_closing_price,ticker
118487,2017-08-17,197.26,VOO
118488,2017-08-18,196.90,VOO
118489,2017-08-21,197.13,VOO
118490,2017-08-22,199.13,VOO
118491,2017-08-23,198.45,VOO
118492,2017-08-24,197.99,VOO
118493,2017-08-25,198.42,VOO
118494,2017-08-28,198.49,VOO
118495,2017-08-29,198.64,VOO
118496,2017-08-30,199.63,VOO
118497,2017-08-31,200.81,VOO
118498,2017-09-01,201.15,VOO
118499,2017-09-05,199.67,VOO
118500,2017-09-06,200.37,VOO
118501,2017-09-07,200.32,VOO
118502,2017-09-08,200.01,VOO
118503,2017-09-11,202.20,VOO
118504,2017-09-12,202.94,VOO
118505,2017-09-13,203.06,VOO
118506,2017-09-14,202.99,VOO
118507,2017-09-15,203.27,VOO
118508,2017-09-18,203.63,VOO
118509,2017-09-19,203.87,VOO
118510,2017-09-20,203.99,VOO
118511,2017-09-21,203.41,VOO
118512,2017-09-22,203.38,VOO
118513,2017-09-25,203.08,VOO
118514,2017-09-26,203.15,VOO
118515,2017-09-27,203.94,VOO
118516,2017-09-28,204.18,VOO
118517,2017-09-29,204.91,VOO
118518,2017-10-02,205.77,VOO
118519,2017-10-03,206.19,VOO
118520,2017-10-04,206.47,VOO
118521,2017-10-05,207.70,VOO
118522,2017-10-06,207.50,VOO
118523,2017-10-09,207.14,VOO
118524,2017-10-10,207.66,VOO
118525,2017-10-11,208.00,VOO
118526,2017-10-12,207.68,VOO
118527,2017-10-13,207.91,VOO
118528,2017-10-16,208.24,VOO
118529,2017-10-17,208.37,VOO
118530,2017-10-18,208.56,VOO
118531,2017-10-19,208.67,VOO
118532,2017-10-20,209.70,VOO
118533,2017-10-23,208.94,VOO
118534,2017-10-24,209.23,VOO
118535,2017-10-25,208.23,VOO
118536,2017-10-26,208.43,VOO
118537,2017-10-27,210.20,VOO
118538,2017-10-30,209.44,VOO
118539,2017-10-31,209.68,VOO
118540,2017-11-01,210.04,VOO
118541,2017-11-02,210.13,VOO
118542,2017-11-03,210.83,VOO
118543,2017-11-06,211.15,VOO
118544,2017-11-07,211.06,VOO
118545,2017-11-08,211.37,VOO
118546,2017-11-09,210.61,VOO
118547,2017-11-10,210.49,VOO
118548,2017-11-13,210.73,VOO
118549,2017-11-14,210.22,VOO
118550,2017-11-15,209.15,VOO
118551,2017-11-16,210.93,VOO
118552,2017-11-17,210.36,VOO
118553,2017-11-20,210.64,VOO
118554,2017-11-21,212.04,VOO
118555,2017-11-22,211.89,VOO
118556,2017-11-24,212.33,VOO
118557,2017-11-27,212.27,VOO
118558,2017-11-28,214.38,VOO
118559,2017-11-29,214.30,VOO
118560,2017-11-30,216.09,VOO
118561,2017-12-01,215.69,VOO
118562,2017-12-04,215.46,VOO
118563,2017-12-05,214.70,VOO
118564,2017-12-06,214.69,VOO
118565,2017-12-07,215.40,VOO
118566,2017-12-08,216.57,VOO
118567,2017-12-11,217.27,VOO
118568,2017-12-12,217.64,VOO
118569,2017-12-13,217.59,VOO
118570,2017-12-14,216.73,VOO
118571,2017-12-15,218.55,VOO
118572,2017-12-18,219.91,VOO
118573,2017-12-19,219.11,VOO
118574,2017-12-20,218.94,VOO
118575,2017-12-21,219.38,VOO
118576,2017-12-22,219.34,VOO
118577,2017-12-26,219.08,VOO
118578,2017-12-27,219.21,VOO
118579,2017-12-28,219.62,VOO
118580,2017-12-29,218.86,VOO
118581,2018-01-02,220.47,VOO
118582,2018-01-03,221.78,VOO
118583,2018-01-04,222.75,VOO
118584,2018-01-05,224.18,VOO
118585,2018-01-08,224.64,VOO
118586,2018-01-09,225.12,VOO
118587,2018-01-10,224.73,VOO
118588,2018-01-11,226.39,VOO
118589,2018-01-12,227.89,VOO
118590,2018-01-16,227.06,VOO
118591,2018-01-17,229.26,VOO
118592,2018-01-18,228.94,VOO
118593,2018-01-19,229.92,VOO
118594,2018-01-22,231.76,VOO
118595,2018-01-23,232.29,VOO
118596,2018-01-24,232.17,VOO
118597,2018-01-25,232.28,VOO
118598,2018-01-26,234.98,VOO
118599,2018-01-29,233.36,VOO
118600,2018-01-30,230.87,VOO
118601,2018-01-31,231.09,VOO
118602,2018-02-01,230.85,VOO
118603,2018-02-02,225.91,VOO
118604,2018-02-05,216.63,VOO
118605,2018-02-06,220.64,VOO
118606,2018-02-07,219.43,VOO
118607,2018-02-08,211.28,VOO
118608,2018-02-09,214.53,VOO
118609,2018-02-12,217.48,VOO
118610,2018-02-13,218.21,VOO
118611,2018-02-14,221.07,VOO
118612,2018-02-15,223.93,VOO
118613,2018-02-16,223.90,VOO
118614,2018-02-20,222.55,VOO
118615,2018-02-21,221.38,VOO
118616,2018-02-22,221.65,VOO
118617,2018-02-23,225.29,VOO
118618,2018-02-26,227.88,VOO
118619,2018-02-27,224.97,VOO
118620,2018-02-28,222.47,VOO
118621,2018-03-01,219.54,VOO
118622,2018-03-02,220.71,VOO
118623,2018-03-05,223.24,VOO
118624,2018-03-06,223.80,VOO
118625,2018-03-07,223.71,VOO
118626,2018-03-08,224.75,VOO
118627,2018-03-09,228.64,VOO
118628,2018-03-12,228.42,VOO
118629,2018-03-13,226.91,VOO
118630,2018-03-14,225.71,VOO
118631,2018-03-15,225.50,VOO
118632,2018-03-16,225.73,VOO
118633,2018-03-19,222.72,VOO
118634,2018-03-20,223.11,VOO
118635,2018-03-21,222.59,VOO
118636,2018-03-22,217.06,VOO
118637,2018-03-23,212.44,VOO
118638,2018-03-26,218.28,VOO
118639,2018-03-27,214.50,VOO
118640,2018-03-28,213.90,VOO
118641,2018-03-29,216.98,VOO
118642,2018-04-02,211.97,VOO
118643,2018-04-03,214.65,VOO
118644,2018-04-04,217.13,VOO
118645,2018-04-05,218.70,VOO
118646,2018-04-06,213.88,VOO
118647,2018-04-09,214.75,VOO
118648,2018-04-10,218.29,VOO
118649,2018-04-11,217.14,VOO
118650,2018-04-12,218.96,VOO
118651,2018-04-13,218.35,VOO
118652,2018-04-16,220.12,VOO
118653,2018-04-17,222.49,VOO
118654,2018-04-18,222.61,VOO
118655,2018-04-19,221.39,VOO
118656,2018-04-20,219.60,VOO
118657,2018-04-23,219.50,VOO
118658,2018-04-24,216.51,VOO
118659,2018-04-25,217.07,VOO
118660,2018-04-26,219.30,VOO
118661,2018-04-27,219.53,VOO
118662,2018-04-30,217.74,VOO
118663,2018-05-01,218.20,VOO
118664,2018-05-02,216.72,VOO
118665,2018-05-03,216.21,VOO
118666,2018-05-04,219.07,VOO
118667,2018-05-07,219.75,VOO
118668,2018-05-08,219.75,VOO
118669,2018-05-09,221.88,VOO
118670,2018-05-10,223.96,VOO
118671,2018-05-11,224.51,VOO
118672,2018-05-14,224.76,VOO
118673,2018-05-15,223.21,VOO
118674,2018-05-16,224.16,VOO
118675,2018-05-17,223.98,VOO
118676,2018-05-18,223.42,VOO
118677,2018-05-21,225.06,VOO
118678,2018-05-22,224.42,VOO
118679,2018-05-23,225.11,VOO
118680,2018-05-24,224.68,VOO
118681,2018-05-25,224.12,VOO
118682,2018-05-29,221.53,VOO
118683,2018-05-30,224.45,VOO
118684,2018-05-31,223.00,VOO
118685,2018-06-01,225.35,VOO
118686,2018-06-04,226.34,VOO
118687,2018-06-05,226.66,VOO
118688,2018-06-06,228.47,VOO
118689,2018-06-07,228.36,VOO
118690,2018-06-08,229.08,VOO
118691,2018-06-11,229.37,VOO
118692,2018-06-12,229.76,VOO
118693,2018-06-13,228.84,VOO
118694,2018-06-14,229.51,VOO
118695,2018-06-15,229.31,VOO
118696,2018-06-18,228.76,VOO
118697,2018-06-19,227.89,VOO
118698,2018-06-20,228.31,VOO
118699,2018-06-21,226.88,VOO
118700,2018-06-22,227.28,VOO
118701,2018-06-25,224.14,VOO
118702,2018-06-26,224.63,VOO
118703,2018-06-27,222.77,VOO
118704,2018-06-28,224.12,VOO
118705,2018-06-29,224.69,VOO
118706,2018-07-02,224.95,VOO
118707,2018-07-03,224.04,VOO
118708,2018-07-05,225.96,VOO
118709,2018-07-06,227.84,VOO
118710,2018-07-09,229.86,VOO
118711,2018-07-10,230.66,VOO
118712,2018-07-11,229.09,VOO
118713,2018-07-12,231.05,VOO
118714,2018-07-13,231.25,VOO
118715,2018-07-16,231.10,VOO
118716,2018-07-17,232.09,VOO
118717,2018-07-18,232.52,VOO
118718,2018-07-19,231.63,VOO
118719,2018-07-20,231.42,VOO
118720,2018-07-23,231.86,VOO
118721,2018-07-24,232.95,VOO
118722,2018-07-25,235.08,VOO
118723,2018-07-26,234.39,VOO
118724,2018-07-27,232.87,VOO
118725,2018-07-30,231.53,VOO
118726,2018-07-31,232.70,VOO
118727,2018-08-01,232.41,VOO
118728,2018-08-02,233.59,VOO
118729,2018-08-03,234.73,VOO
118730,2018-08-06,235.61,VOO
118731,2018-08-07,236.27,VOO
118732,2018-08-08,236.15,VOO
118733,2018-08-09,235.85,VOO
118734,2018-08-10,234.25,VOO
118735,2018-08-13,233.36,VOO
118736,2018-08-14,234.87,VOO
118737,2018-08-15,233.14,VOO
118738,2018-08-16,235.03,VOO
118739,2018-08-17,235.81,VOO
118740,2018-08-20,236.33,VOO
118741,2018-08-21,236.85,VOO
118742,2018-08-22,236.78,VOO
118743,2018-08-23,236.43,VOO
118744,2018-08-24,237.92,VOO
118745,2018-08-27,239.71,VOO
118746,2018-08-28,239.85,VOO
118747,2018-08-29,241.16,VOO
118748,2018-08-30,240.18,VOO
118749,2018-08-31,240.19,VOO
118750,2018-09-04,239.86,VOO
118751,2018-09-05,239.18,VOO
118752,2018-09-06,238.48,VOO
118753,2018-09-07,237.90,VOO
118754,2018-09-10,238.35,VOO
118755,2018-09-11,239.25,VOO
118756,2018-09-12,239.28,VOO
118757,2018-09-13,240.64,VOO
118758,2018-09-14,240.77,VOO
118759,2018-09-17,239.41,VOO
118760,2018-09-18,240.71,VOO
118761,2018-09-19,240.98,VOO
118762,2018-09-20,242.92,VOO
118763,2018-09-21,242.75,VOO
118764,2018-09-24,241.94,VOO
118765,2018-09-25,241.64,VOO
118766,2018-09-26,240.93,VOO
118767,2018-09-27,241.60,VOO
118768,2018-09-28,241.57,VOO
118769,2018-10-01,242.47,VOO
118770,2018-10-02,242.44,VOO
118771,2018-10-03,242.65,VOO
118772,2018-10-04,240.66,VOO
118773,2018-10-05,239.30,VOO
118774,2018-10-08,239.24,VOO
118775,2018-10-09,238.93,VOO
118776,2018-10-10,231.22,VOO
118777,2018-10-11,226.35,VOO
118778,2018-10-12,229.41,VOO
118779,2018-10-15,228.15,VOO
118780,2018-10-16,233.01,VOO
118781,2018-10-17,233.09,VOO
118782,2018-10-18,229.81,VOO
118783,2018-10-19,229.63,VOO
118784,2018-10-22,228.68,VOO
118785,2018-10-23,227.31,VOO
118786,2018-10-24,220.52,VOO
118787,2018-10-25,224.48,VOO
118788,2018-10-26,220.50,VOO
118789,2018-10-29,219.36,VOO
118790,2018-10-30,222.72,VOO
118791,2018-10-31,225.05,VOO
118792,2018-11-01,227.39,VOO
118793,2018-11-02,225.98,VOO
118794,2018-11-05,227.26,VOO
118795,2018-11-06,228.70,VOO
118796,2018-11-07,233.53,VOO
118797,2018-11-08,233.13,VOO
118798,2018-11-09,230.98,VOO
118799,2018-11-12,226.52,VOO
118800,2018-11-13,226.14,VOO
118801,2018-11-14,224.59,VOO
118802,2018-11-15,226.92,VOO
118803,2018-11-16,227.50,VOO
118804,2018-11-19,223.72,VOO
118805,2018-11-20,219.61,VOO
118806,2018-11-21,220.34,VOO
118807,2018-11-23,218.92,VOO
118808,2018-11-26,222.35,VOO
118809,2018-11-27,223.05,VOO
118810,2018-11-28,228.26,VOO
118811,2018-11-29,227.79,VOO
118812,2018-11-30,229.30,VOO
118813,2018-12-03,232.13,VOO
118814,2018-12-04,224.93,VOO
118815,2018-12-06,224.36,VOO
118816,2018-12-07,219.15,VOO
118817,2018-12-10,219.41,VOO
118818,2018-12-11,219.47,VOO
118819,2018-12-12,220.69,VOO
118820,2018-12-13,220.61,VOO
118821,2018-12-14,216.54,VOO
118822,2018-12-17,212.12,VOO
118823,2018-12-18,212.04,VOO
118824,2018-12-19,208.66,VOO
118825,2018-12-20,205.23,VOO
118826,2018-12-21,201.14,VOO
118827,2018-12-24,195.60,VOO
118828,2018-12-26,205.50,VOO
118829,2018-12-27,207.41,VOO
118830,2018-12-28,207.15,VOO
118831,2018-12-31,209.01,VOO
118832,2019-01-02,209.17,VOO
118833,2019-01-03,204.18,VOO
118834,2019-01-04,210.92,VOO
118835,2019-01-07,212.50,VOO
118836,2019-01-08,214.57,VOO
118837,2019-01-09,215.56,VOO
118838,2019-01-10,216.46,VOO
118839,2019-01-11,216.36,VOO
118840,2019-01-14,215.17,VOO
118841,2019-01-15,217.69,VOO
118842,2019-01-16,218.17,VOO
118843,2019-01-17,219.80,VOO
118844,2019-01-18,222.75,VOO
118845,2019-01-22,219.79,VOO
118846,2019-01-23,220.12,VOO
118847,2019-01-24,220.33,VOO
118848,2019-01-25,222.21,VOO
118849,2019-01-28,220.49,VOO
118850,2019-01-29,220.22,VOO
118851,2019-01-30,223.70,VOO
118852,2019-01-31,225.56,VOO
118853,2019-02-01,225.75,VOO
118854,2019-02-04,227.36,VOO
118855,2019-02-05,228.37,VOO
118856,2019-02-06,228.09,VOO
118857,2019-02-07,225.85,VOO
118858,2019-02-08,226.15,VOO
118859,2019-02-11,226.26,VOO
118860,2019-02-12,229.19,VOO
118861,2019-02-13,229.88,VOO
118862,2019-02-14,229.37,VOO
118863,2019-02-15,231.90,VOO
118864,2019-02-19,232.30,VOO
118865,2019-02-20,232.84,VOO
118866,2019-02-21,231.99,VOO
118867,2019-02-22,233.39,VOO
118868,2019-02-25,233.73,VOO
118869,2019-02-26,233.56,VOO
118870,2019-02-27,233.44,VOO
118871,2019-02-28,232.89,VOO
118872,2019-03-01,234.49,VOO
118873,2019-03-04,233.59,VOO
118874,2019-03-05,233.32,VOO
118875,2019-03-06,231.83,VOO
118876,2019-03-07,229.97,VOO
118877,2019-03-08,229.50,VOO
118878,2019-03-11,232.85,VOO
118879,2019-03-12,233.68,VOO
118880,2019-03-13,235.27,VOO
118881,2019-03-14,235.19,VOO
118882,2019-03-15,236.33,VOO
118883,2019-03-18,237.18,VOO
118884,2019-03-19,237.25,VOO
118885,2019-03-20,236.40,VOO
118886,2019-03-21,239.11,VOO
118887,2019-03-22,234.56,VOO
118888,2019-03-25,234.35,VOO
118889,2019-03-26,236.04,VOO
118890,2019-03-27,234.95,VOO
118891,2019-03-28,235.86,VOO
118892,2019-03-29,237.38,VOO
118893,2019-04-01,240.11,VOO
118894,2019-04-02,240.20,VOO
118895,2019-04-03,240.64,VOO
118896,2019-04-04,241.22,VOO
118897,2019-04-05,242.38,VOO
118898,2019-04-08,242.59,VOO
118899,2019-04-09,241.30,VOO
118900,2019-04-10,242.13,VOO
118901,2019-04-11,242.09,VOO
118902,2019-04-12,243.73,VOO
118903,2019-04-15,243.56,VOO
118904,2019-04-16,243.74,VOO
118905,2019-04-17,243.14,VOO
118906,2019-04-18,243.60,VOO
118907,2019-04-22,243.84,VOO
118908,2019-04-23,245.94,VOO
118909,2019-04-24,245.46,VOO
118910,2019-04-25,245.36,VOO
118911,2019-04-26,246.49,VOO
118912,2019-04-29,246.80,VOO
118913,2019-04-30,246.96,VOO
118914,2019-05-01,245.15,VOO
118915,2019-05-02,244.67,VOO
118916,2019-05-03,246.99,VOO
118917,2019-05-06,246.01,VOO
118918,2019-05-07,242.03,VOO
118919,2019-05-08,241.55,VOO
118920,2019-05-09,240.81,VOO
118921,2019-05-10,241.93,VOO
118922,2019-05-13,236.00,VOO
118923,2019-05-14,238.05,VOO
118924,2019-05-15,239.46,VOO
118925,2019-05-16,241.65,VOO
118926,2019-05-17,240.19,VOO
118927,2019-05-20,238.55,VOO
118928,2019-05-21,240.57,VOO
118929,2019-05-22,239.91,VOO
118930,2019-05-23,237.10,VOO
118931,2019-05-24,237.52,VOO
118932,2019-05-28,235.39,VOO
118933,2019-05-29,233.77,VOO
118934,2019-05-30,234.42,VOO
118935,2019-05-31,231.28,VOO
118936,2019-06-03,230.59,VOO
118937,2019-06-04,235.67,VOO
118938,2019-06-05,237.66,VOO
118939,2019-06-06,239.21,VOO
118940,2019-06-07,241.60,VOO
118941,2019-06-10,242.73,VOO
118942,2019-06-11,242.68,VOO
118943,2019-06-12,242.23,VOO
118944,2019-06-13,243.31,VOO
118945,2019-06-14,242.94,VOO
118946,2019-06-17,243.16,VOO
118947,2019-06-18,245.58,VOO
118948,2019-06-19,246.23,VOO
118949,2019-06-20,248.53,VOO
118950,2019-06-21,248.24,VOO
118951,2019-06-24,247.92,VOO
118952,2019-06-25,245.46,VOO
118953,2019-06-26,245.23,VOO
118954,2019-06-27,246.09,VOO
118955,2019-06-28,247.45,VOO
118956,2019-07-01,249.55,VOO
118957,2019-07-02,250.28,VOO
118958,2019-07-03,252.20,VOO
118959,2019-07-05,251.88,VOO
118960,2019-07-08,250.62,VOO
118961,2019-07-09,250.93,VOO
118962,2019-07-10,252.10,VOO
118963,2019-07-11,252.61,VOO
118964,2019-07-12,253.85,VOO
118965,2019-07-15,253.91,VOO
118966,2019-07-16,253.08,VOO
118967,2019-07-17,251.37,VOO
118968,2019-07-18,252.29,VOO
118969,2019-07-19,250.94,VOO
118970,2019-07-22,251.55,VOO
118971,2019-07-23,253.28,VOO
118972,2019-07-24,254.44,VOO
118973,2019-07-25,253.20,VOO
118974,2019-07-26,255.01,VOO
118975,2019-07-29,254.55,VOO
118976,2019-07-30,253.94,VOO
118977,2019-07-31,251.06,VOO
118978,2019-08-01,248.96,VOO
118979,2019-08-02,247.13,VOO
118980,2019-08-05,239.84,VOO
118981,2019-08-06,242.93,VOO
118982,2019-08-07,243.10,VOO
118983,2019-08-08,247.84,VOO
118984,2019-08-09,246.11,VOO
118985,2019-08-12,243.23,VOO
118986,2019-08-13,247.00,VOO
118987,2019-08-14,239.56,VOO
118988,2019-08-15,240.31,VOO
118989,2019-08-16,243.83,VOO
118990,2019-08-19,246.83,VOO
118991,2019-08-20,244.92,VOO
118992,2019-08-21,246.91,VOO
118993,2019-08-22,246.81,VOO
118994,2019-08-23,240.48,VOO
118995,2019-08-26,243.14,VOO
118996,2019-08-27,242.19,VOO
118997,2019-08-28,243.87,VOO
118998,2019-08-29,247.04,VOO
118999,2019-08-30,246.94,VOO
119000,2019-09-03,245.57,VOO
119001,2019-09-04,248.20,VOO
119002,2019-09-05,251.48,VOO
119003,2019-09-06,251.67,VOO
119004,2019-09-09,251.73,VOO
119005,2019-09-10,251.79,VOO
119006,2019-09-11,253.60,VOO
119007,2019-09-12,254.34,VOO
119008,2019-09-13,254.28,VOO
119009,2019-09-16,253.44,VOO
119010,2019-09-17,254.13,VOO
119011,2019-09-18,254.29,VOO
119012,2019-09-19,254.23,VOO
119013,2019-09-20,252.87,VOO
119014,2019-09-23,253.05,VOO
119015,2019-09-24,250.95,VOO
119016,2019-09-25,252.49,VOO
119017,2019-09-26,251.99,VOO
119018,2019-09-27,250.57,VOO
119019,2019-09-30,251.81,VOO
119020,2019-10-01,248.78,VOO
119021,2019-10-02,244.39,VOO
119022,2019-10-03,246.33,VOO
119023,2019-10-04,249.75,VOO
119024,2019-10-07,248.68,VOO
119025,2019-10-08,244.82,VOO
119026,2019-10-09,247.10,VOO
119027,2019-10-10,248.78,VOO
119028,2019-10-11,251.38,VOO
119029,2019-10-14,251.15,VOO
119030,2019-10-15,253.58,VOO
119031,2019-10-16,253.18,VOO
119032,2019-10-17,253.86,VOO
119033,2019-10-18,252.82,VOO
119034,2019-10-21,254.58,VOO
119035,2019-10-22,253.69,VOO
119036,2019-10-23,254.44,VOO
119037,2019-10-24,254.85,VOO
119038,2019-10-25,255.91,VOO
119039,2019-10-28,257.40,VOO
119040,2019-10-29,257.23,VOO
119041,2019-10-30,258.14,VOO
119042,2019-10-31,257.31,VOO
119043,2019-11-01,259.76,VOO
119044,2019-11-04,260.79,VOO
119045,2019-11-05,260.46,VOO
119046,2019-11-06,260.60,VOO
119047,2019-11-07,261.52,VOO
119048,2019-11-08,262.16,VOO
119049,2019-11-11,261.65,VOO
119050,2019-11-12,262.17,VOO
119051,2019-11-13,262.28,VOO
119052,2019-11-14,262.63,VOO
119053,2019-11-15,264.59,VOO
119054,2019-11-18,264.75,VOO
119055,2019-11-19,264.62,VOO
119056,2019-11-20,263.69,VOO
119057,2019-11-21,263.29,VOO
119058,2019-11-22,263.87,VOO
119059,2019-11-25,265.87,VOO
119060,2019-11-26,266.41,VOO
119061,2019-11-27,267.66,VOO
119062,2019-11-29,266.64,VOO
119063,2019-12-02,264.47,VOO
119064,2019-12-03,262.61,VOO
119065,2019-12-04,264.29,VOO
119066,2019-12-05,264.78,VOO
119067,2019-12-06,267.14,VOO
119068,2019-12-09,266.32,VOO
119069,2019-12-10,266.07,VOO
119070,2019-12-11,266.77,VOO
119071,2019-12-12,269.11,VOO
119072,2019-12-13,269.22,VOO
119073,2019-12-16,271.12,VOO
119074,2019-12-17,271.17,VOO
119075,2019-12-18,271.19,VOO
119076,2019-12-19,272.32,VOO
119077,2019-12-20,273.70,VOO
119078,2019-12-23,273.97,VOO
119079,2019-12-24,273.97,VOO
119080,2019-12-26,275.37,VOO
119081,2019-12-27,275.37,VOO
119082,2019-12-30,273.86,VOO
119083,2019-12-31,274.57,VOO
119084,2020-01-02,277.00,VOO
119085,2020-01-03,274.98,VOO
119086,2020-01-06,276.01,VOO
119087,2020-01-07,275.24,VOO
119088,2020-01-08,276.67,VOO
119089,2020-01-09,278.58,VOO
119090,2020-01-10,277.78,VOO
119091,2020-01-13,279.62,VOO
119092,2020-01-14,279.25,VOO
119093,2020-01-15,279.87,VOO
119094,2020-01-16,282.21,VOO
119095,2020-01-17,283.16,VOO
119096,2020-01-21,282.58,VOO
119097,2020-01-22,282.65,VOO
119098,2020-01-23,282.93,VOO
119099,2020-01-24,280.35,VOO
119100,2020-01-27,275.89,VOO
119101,2020-01-28,278.88,VOO
119102,2020-01-29,278.61,VOO
119103,2020-01-30,279.48,VOO
119104,2020-01-31,274.47,VOO
119105,2020-02-03,276.46,VOO
119106,2020-02-04,280.72,VOO
119107,2020-02-05,283.90,VOO
119108,2020-02-06,284.86,VOO
119109,2020-02-07,283.41,VOO
119110,2020-02-10,285.45,VOO
119111,2020-02-11,285.97,VOO
119112,2020-02-12,287.80,VOO
119113,2020-02-13,287.53,VOO
119114,2020-02-14,288.01,VOO
119115,2020-02-18,287.22,VOO
119116,2020-02-19,288.60,VOO
119117,2020-02-20,287.47,VOO
119118,2020-02-21,284.49,VOO
119119,2020-02-24,274.98,VOO
119120,2020-02-25,266.71,VOO
119121,2020-02-26,265.54,VOO
119122,2020-02-27,253.77,VOO
119123,2020-02-28,252.23,VOO
119124,2020-03-02,263.49,VOO
119125,2020-03-03,256.23,VOO
119126,2020-03-04,266.84,VOO
119127,2020-03-05,257.91,VOO
119128,2020-03-06,253.58,VOO
119129,2020-03-09,234.01,VOO
119130,2020-03-10,246.02,VOO
119131,2020-03-11,233.83,VOO
119132,2020-03-12,211.21,VOO
119133,2020-03-13,230.94,VOO
119134,2020-03-16,203.83,VOO
119135,2020-03-17,217.18,VOO
119136,2020-03-18,205.31,VOO
119137,2020-03-19,205.48,VOO
119138,2020-03-20,196.53,VOO
119139,2020-03-23,190.50,VOO
119140,2020-03-24,208.66,VOO
119141,2020-03-25,211.34,VOO
119142,2020-03-26,224.04,VOO
119143,2020-03-27,217.16,VOO
119144,2020-03-30,224.18,VOO
119145,2020-03-31,220.85,VOO
119146,2020-04-01,210.90,VOO
119147,2020-04-02,215.84,VOO
119148,2020-04-03,212.65,VOO
119149,2020-04-06,227.11,VOO
119150,2020-04-07,227.23,VOO
119151,2020-04-08,234.94,VOO
119152,2020-04-09,238.43,VOO
119153,2020-04-13,236.12,VOO
119154,2020-04-14,243.33,VOO
119155,2020-04-15,238.03,VOO
119156,2020-04-16,239.23,VOO
119157,2020-04-17,245.84,VOO
119158,2020-04-20,241.41,VOO
119159,2020-04-21,234.03,VOO
119160,2020-04-22,239.18,VOO
119161,2020-04-23,239.13,VOO
119162,2020-04-24,242.60,VOO
119163,2020-04-27,246.11,VOO
119164,2020-04-28,244.97,VOO
119165,2020-04-29,251.28,VOO
119166,2020-04-30,249.09,VOO
119167,2020-05-01,242.30,VOO
119168,2020-05-04,243.07,VOO
119169,2020-05-05,245.31,VOO
119170,2020-05-06,243.65,VOO
119171,2020-05-07,246.54,VOO
119172,2020-05-08,250.66,VOO
119173,2020-05-11,250.70,VOO
119174,2020-05-12,245.65,VOO
119175,2020-05-13,241.29,VOO
119176,2020-05-14,244.20,VOO
119177,2020-05-15,245.31,VOO
119178,2020-05-18,252.80,VOO
119179,2020-05-19,250.42,VOO
119180,2020-05-20,254.50,VOO
119181,2020-05-21,252.67,VOO
119182,2020-05-22,253.24,VOO
119183,2020-05-26,256.50,VOO
119184,2020-05-27,260.24,VOO
119185,2020-05-28,259.72,VOO
119186,2020-05-29,260.89,VOO
119187,2020-06-01,262.03,VOO
119188,2020-06-02,264.18,VOO
119189,2020-06-03,267.67,VOO
119190,2020-06-04,266.99,VOO
119191,2020-06-05,273.81,VOO
119192,2020-06-08,277.13,VOO
119193,2020-06-09,275.17,VOO
119194,2020-06-10,273.45,VOO
119195,2020-06-11,257.69,VOO
119196,2020-06-12,260.80,VOO
119197,2020-06-15,263.17,VOO
119198,2020-06-16,268.32,VOO
119199,2020-06-17,267.09,VOO
119200,2020-06-18,267.33,VOO
119201,2020-06-19,265.76,VOO
119202,2020-06-22,267.52,VOO
119203,2020-06-23,268.73,VOO
119204,2020-06-24,261.86,VOO
119205,2020-06-25,264.63,VOO
119206,2020-06-26,258.43,VOO
119207,2020-06-29,262.20,VOO
119208,2020-06-30,265.69,VOO
119209,2020-07-01,267.51,VOO
119210,2020-07-02,268.86,VOO
119211,2020-07-06,273.03,VOO
119212,2020-07-07,270.20,VOO
119213,2020-07-08,272.21,VOO
119214,2020-07-09,270.82,VOO
119215,2020-07-10,273.54,VOO
119216,2020-07-13,271.07,VOO
119217,2020-07-14,274.69,VOO
119218,2020-07-15,277.13,VOO
119219,2020-07-16,276.32,VOO
119220,2020-07-17,277.06,VOO
119221,2020-07-20,279.36,VOO
119222,2020-07-21,279.94,VOO
119223,2020-07-22,281.54,VOO
119224,2020-07-23,278.17,VOO
119225,2020-07-24,276.37,VOO
119226,2020-07-27,278.39,VOO
119227,2020-07-28,276.66,VOO
119228,2020-07-29,280.01,VOO
119229,2020-07-30,278.99,VOO
119230,2020-07-31,281.32,VOO
119231,2020-08-03,283.09,VOO
119232,2020-08-04,284.28,VOO
119233,2020-08-05,286.06,VOO
119234,2020-08-06,287.98,VOO
119235,2020-08-07,288.13,VOO
119236,2020-08-10,289.05,VOO
119237,2020-08-11,286.71,VOO
119238,2020-08-12,290.64,VOO
119239,2020-08-13,290.14,VOO
119240,2020-08-14,290.14,VOO
119241,2020-08-17,291.08,VOO
119242,2020-08-18,291.69,VOO
119243,2020-08-19,290.45,VOO
119244,2020-08-20,291.37,VOO
119245,2020-08-21,292.41,VOO
119246,2020-08-24,295.38,VOO
119247,2020-08-25,296.41,VOO
119248,2020-08-26,299.44,VOO
119249,2020-08-27,300.04,VOO
119250,2020-08-28,301.99,VOO
119251,2020-08-31,300.93,VOO
119252,2020-09-01,303.74,VOO
119253,2020-09-02,308.17,VOO
119254,2020-09-03,297.50,VOO
119255,2020-09-04,295.12,VOO
119256,2020-09-08,287.01,VOO
119257,2020-09-09,292.67,VOO
119258,2020-09-10,287.55,VOO
119259,2020-09-11,287.77,VOO
119260,2020-09-14,291.51,VOO
119261,2020-09-15,293.01,VOO
119262,2020-09-16,291.83,VOO
